Id,Rating
222699,5
222700,1
222701,1
222702,5
222703,5
222704,1
222705,2
222706,5
222707,5
222708,1
222709,2
222710,4
222711,1
222712,1
222713,4
222714,5
222715,5
222716,5
222717,5
222718,1
222719,5
222720,1
222721,5
222722,5
222723,2
222724,5
222725,3
222726,5
222727,5
222728,1
222729,1
222730,5
222731,5
222732,5
222733,5
222734,5
222735,5
222736,5
222737,5
222738,5
222739,5
222740,5
222741,5
222742,5
222743,3
222744,1
222745,5
222746,5
222747,2
222748,1
222749,5
222750,5
222751,5
222752,1
222753,1
222754,5
222755,5
222756,5
222757,2
222758,5
222759,5
222760,5
222761,5
222762,1
222763,2
222764,1
222765,1
222766,5
222767,1
222768,5
222769,1
222770,5
222771,5
222772,1
222773,1
222774,1
222775,5
222776,5
222777,5
222778,4
222779,5
222780,2
222781,5
222782,5
222783,5
222784,1
222785,5
222786,5
222787,1
222788,1
222789,5
222790,5
222791,5
222792,3
222793,5
222794,5
222795,2
222796,5
222797,5
222798,5
222799,1
222800,5
222801,4
222802,5
222803,5
222804,5
222805,1
222806,5
222807,5
222808,1
222809,4
222810,5
222811,4
222812,5
222813,1
222814,1
222815,1
222816,5
222817,1
222818,5
222819,1
222820,5
222821,5
222822,1
222823,5
222824,5
222825,5
222826,5
222827,5
222828,2
222829,5
222830,5
222831,5
222832,1
222833,5
222834,5
222835,1
222836,2
222837,5
222838,1
222839,5
222840,3
222841,5
222842,5
222843,5
222844,5
222845,1
222846,5
222847,1
222848,5
222849,5
222850,1
222851,1
222852,5
222853,5
222854,1
222855,5
222856,5
222857,5
222858,4
222859,5
222860,5
222861,4
222862,5
222863,5
222864,5
222865,4
222866,5
222867,1
222868,1
222869,5
222870,1
222871,5
222872,1
222873,5
222874,1
222875,1
222876,4
222877,5
222878,3
222879,5
222880,5
222881,5
222882,5
222883,1
222884,5
222885,5
222886,5
222887,5
222888,5
222889,5
222890,5
222891,5
222892,4
222893,1
222894,4
222895,5
222896,5
222897,5
222898,5
222899,5
222900,5
222901,1
222902,5
222903,1
222904,4
222905,5
222906,1
222907,5
222908,5
222909,5
222910,1
222911,5
222912,5
222913,5
222914,5
222915,5
222916,1
222917,5
222918,5
222919,5
222920,5
222921,5
222922,5
222923,5
222924,1
222925,5
222926,1
222927,5
222928,5
222929,5
222930,1
222931,1
222932,5
222933,5
222934,5
222935,1
222936,1
222937,5
222938,4
222939,5
222940,1
222941,5
222942,5
222943,5
222944,5
222945,3
222946,5
222947,5
222948,5
222949,1
222950,5
222951,5
222952,5
222953,5
222954,5
222955,5
222956,5
222957,1
222958,1
222959,5
222960,1
222961,5
222962,1
222963,5
222964,5
222965,5
222966,2
222967,1
222968,5
222969,5
222970,5
222971,4
222972,5
222973,2
222974,5
222975,5
222976,5
222977,5
222978,3
222979,5
222980,5
222981,5
222982,5
222983,1
222984,5
222985,5
222986,1
222987,4
222988,5
222989,4
222990,5
222991,1
222992,5
222993,5
222994,2
222995,5
222996,5
222997,5
222998,4
222999,5
223000,4
223001,5
223002,5
223003,3
223004,5
223005,5
223006,1
223007,1
223008,5
223009,5
223010,5
223011,5
223012,5
223013,5
223014,5
223015,2
223016,5
223017,5
223018,5
223019,5
223020,1
223021,2
223022,5
223023,3
223024,5
223025,5
223026,5
223027,5
223028,1
223029,5
223030,1
223031,1
223032,5
223033,5
223034,1
223035,5
223036,5
223037,5
223038,5
223039,5
223040,5
223041,5
223042,3
223043,1
223044,2
223045,5
223046,5
223047,5
223048,5
223049,2
223050,5
223051,5
223052,5
223053,5
223054,5
223055,1
223056,5
223057,5
223058,5
223059,5
223060,2
223061,5
223062,1
223063,5
223064,5
223065,1
223066,1
223067,5
223068,5
223069,5
223070,3
223071,5
223072,5
223073,5
223074,5
223075,5
223076,5
223077,5
223078,5
223079,5
223080,5
223081,3
223082,5
223083,4
223084,5
223085,5
223086,5
223087,1
223088,5
223089,5
223090,5
223091,1
223092,5
223093,5
223094,5
223095,5
223096,5
223097,5
223098,5
223099,1
223100,5
223101,5
223102,1
223103,4
223104,5
223105,5
223106,1
223107,1
223108,5
223109,5
223110,3
223111,5
223112,5
223113,5
223114,5
223115,5
223116,1
223117,5
223118,5
223119,1
223120,1
223121,5
223122,1
223123,5
223124,5
223125,5
223126,5
223127,5
223128,1
223129,1
223130,1
223131,1
223132,1
223133,5
223134,5
223135,5
223136,1
223137,2
223138,2
223139,5
223140,5
223141,5
223142,1
223143,1
223144,2
223145,1
223146,5
223147,5
223148,5
223149,5
223150,5
223151,5
223152,1
223153,5
223154,5
223155,1
223156,5
223157,5
223158,5
223159,5
223160,5
223161,5
223162,1
223163,5
223164,5
223165,1
223166,1
223167,1
223168,1
223169,4
223170,5
223171,1
223172,1
223173,1
223174,1
223175,3
223176,5
223177,1
223178,2
223179,5
223180,5
223181,5
223182,1
223183,5
223184,1
223185,1
223186,1
223187,5
223188,1
223189,5
223190,1
223191,5
223192,5
223193,4
223194,5
223195,1
223196,3
223197,1
223198,4
223199,4
223200,5
223201,5
223202,5
223203,5
223204,5
223205,5
223206,4
223207,1
223208,5
223209,5
223210,1
223211,5
223212,5
223213,1
223214,1
223215,5
223216,5
223217,1
223218,1
223219,5
223220,1
223221,1
223222,5
223223,1
223224,5
223225,5
223226,5
223227,5
223228,5
223229,1
223230,1
223231,3
223232,1
223233,4
223234,4
223235,5
223236,4
223237,1
223238,5
223239,5
223240,1
223241,5
223242,5
223243,1
223244,1
223245,5
223246,1
223247,1
223248,1
223249,1
223250,3
223251,5
223252,1
223253,2
223254,5
223255,1
223256,5
223257,5
223258,4
223259,5
223260,1
223261,1
223262,1
223263,1
223264,4
223265,5
223266,5
223267,1
223268,1
223269,5
223270,1
223271,1
223272,5
223273,1
223274,5
223275,5
223276,1
223277,5
223278,5
223279,5
223280,5
223281,1
223282,5
223283,1
223284,5
223285,5
223286,5
223287,5
223288,1
223289,1
223290,3
223291,1
223292,4
223293,4
223294,5
223295,5
223296,5
223297,5
223298,5
223299,5
223300,5
223301,5
223302,5
223303,1
223304,1
223305,5
223306,5
223307,1
223308,5
223309,1
223310,1
223311,5
223312,5
223313,5
223314,5
223315,2
223316,5
223317,5
223318,5
223319,5
223320,3
223321,5
223322,3
223323,1
223324,1
223325,5
223326,5
223327,5
223328,5
223329,1
223330,1
223331,5
223332,1
223333,4
223334,5
223335,5
223336,5
223337,5
223338,5
223339,5
223340,1
223341,5
223342,5
223343,5
223344,5
223345,3
223346,1
223347,5
223348,1
223349,1
223350,5
223351,5
223352,5
223353,5
223354,1
223355,1
223356,5
223357,1
223358,1
223359,5
223360,5
223361,5
223362,5
223363,5
223364,5
223365,5
223366,5
223367,5
223368,5
223369,1
223370,1
223371,1
223372,5
223373,5
223374,5
223375,5
223376,5
223377,5
223378,5
223379,5
223380,5
223381,1
223382,5
223383,5
223384,1
223385,5
223386,5
223387,5
223388,5
223389,3
223390,1
223391,5
223392,4
223393,5
223394,5
223395,5
223396,5
223397,1
223398,1
223399,5
223400,5
223401,5
223402,5
223403,1
223404,1
223405,5
223406,1
223407,5
223408,5
223409,1
223410,5
223411,5
223412,5
223413,5
223414,3
223415,1
223416,5
223417,1
223418,5
223419,1
223420,5
223421,1
223422,5
223423,1
223424,1
223425,1
223426,5
223427,5
223428,5
223429,1
223430,1
223431,5
223432,5
223433,5
223434,5
223435,5
223436,1
223437,5
223438,5
223439,1
223440,1
223441,5
223442,5
223443,1
223444,1
223445,1
223446,1
223447,5
223448,5
223449,5
223450,5
223451,5
223452,5
223453,1
223454,1
223455,1
223456,5
223457,5
223458,5
223459,1
223460,1
223461,5
223462,5
223463,5
223464,1
223465,5
223466,5
223467,5
223468,5
223469,5
223470,5
223471,5
223472,5
223473,5
223474,5
223475,5
223476,5
223477,5
223478,1
223479,5
223480,5
223481,1
223482,5
223483,1
223484,5
223485,5
223486,5
223487,1
223488,5
223489,5
223490,4
223491,5
223492,1
223493,5
223494,5
223495,5
223496,5
223497,5
223498,5
223499,5
223500,5
223501,4
223502,5
223503,5
223504,5
223505,5
223506,5
223507,5
223508,5
223509,1
223510,2
223511,1
223512,1
223513,5
223514,1
223515,1
223516,1
223517,1
223518,5
223519,1
223520,5
223521,1
223522,4
223523,5
223524,5
223525,2
223526,1
223527,5
223528,1
223529,5
223530,1
223531,5
223532,5
223533,1
223534,1
223535,5
223536,5
223537,5
223538,5
223539,5
223540,5
223541,5
223542,1
223543,1
223544,4
223545,5
223546,5
223547,1
223548,5
223549,5
223550,1
223551,5
223552,5
223553,1
223554,1
223555,1
223556,1
223557,1
223558,5
223559,5
223560,1
223561,5
223562,5
223563,5
223564,1
223565,5
223566,1
223567,5
223568,5
223569,5
223570,1
223571,5
223572,5
223573,5
223574,5
223575,5
223576,1
223577,5
223578,5
223579,1
223580,1
223581,1
223582,1
223583,5
223584,5
223585,5
223586,1
223587,5
223588,1
223589,1
223590,1
223591,5
223592,1
223593,1
223594,1
223595,1
223596,1
223597,1
223598,5
223599,1
223600,5
223601,5
223602,5
223603,5
223604,5
223605,1
223606,5
223607,5
223608,5
223609,5
223610,5
223611,5
223612,3
223613,5
223614,4
223615,5
223616,1
223617,5
223618,5
223619,5
223620,1
223621,5
223622,5
223623,5
223624,5
223625,5
223626,5
223627,4
223628,5
223629,5
223630,5
223631,5
223632,1
223633,5
223634,5
223635,5
223636,5
223637,4
223638,5
223639,1
223640,5
223641,5
223642,5
223643,5
223644,5
223645,5
223646,1
223647,2
223648,1
223649,1
223650,5
223651,1
223652,1
223653,1
223654,1
223655,1
223656,5
223657,5
223658,1
223659,5
223660,1
223661,5
223662,5
223663,5
223664,1
223665,5
223666,5
223667,5
223668,4
223669,5
223670,5
223671,5
223672,5
223673,5
223674,5
223675,2
223676,5
223677,5
223678,5
223679,5
223680,5
223681,5
223682,5
223683,5
223684,5
223685,5
223686,5
223687,3
223688,1
223689,5
223690,5
223691,5
223692,5
223693,5
223694,5
223695,5
223696,5
223697,5
223698,5
223699,3
223700,1
223701,1
223702,1
223703,5
223704,1
223705,1
223706,1
223707,5
223708,5
223709,1
223710,3
223711,3
223712,5
223713,5
223714,1
223715,5
223716,5
223717,5
223718,5
223719,5
223720,5
223721,5
223722,5
223723,5
223724,5
223725,1
223726,5
223727,5
223728,1
223729,5
223730,1
223731,5
223732,5
223733,5
223734,5
223735,5
223736,1
223737,1
223738,5
223739,5
223740,5
223741,5
223742,5
223743,5
223744,5
223745,5
223746,5
223747,5
223748,5
223749,5
223750,5
223751,3
223752,1
223753,5
223754,4
223755,1
223756,5
223757,5
223758,5
223759,5
223760,1
223761,1
223762,5
223763,5
223764,5
223765,5
223766,5
223767,5
223768,1
223769,1
223770,1
223771,4
223772,1
223773,5
223774,1
223775,1
223776,1
223777,1
223778,5
223779,5
223780,5
223781,1
223782,5
223783,1
223784,3
223785,5
223786,5
223787,4
223788,4
223789,5
223790,5
223791,5
223792,1
223793,1
223794,5
223795,5
223796,1
223797,5
223798,1
223799,1
223800,1
223801,3
223802,1
223803,4
223804,4
223805,1
223806,5
223807,1
223808,5
223809,1
223810,1
223811,1
223812,1
223813,1
223814,1
223815,5
223816,1
223817,1
223818,5
223819,5
223820,5
223821,1
223822,5
223823,5
223824,1
223825,5
223826,5
223827,5
223828,5
223829,1
223830,1
223831,1
223832,5
223833,1
223834,1
223835,5
223836,1
223837,1
223838,1
223839,5
223840,1
223841,5
223842,5
223843,1
223844,5
223845,5
223846,5
223847,5
223848,5
223849,5
223850,5
223851,1
223852,5
223853,1
223854,3
223855,5
223856,1
223857,4
223858,5
223859,1
223860,1
223861,5
223862,1
223863,3
223864,1
223865,5
223866,5
223867,5
223868,1
223869,1
223870,5
223871,5
223872,5
223873,5
223874,5
223875,5
223876,5
223877,5
223878,5
223879,5
223880,1
223881,1
223882,1
223883,5
223884,1
223885,1
223886,1
223887,5
223888,5
223889,5
223890,5
223891,5
223892,5
223893,5
223894,5
223895,1
223896,5
223897,5
223898,1
223899,5
223900,5
223901,3
223902,1
223903,5
223904,4
223905,1
223906,5
223907,5
223908,5
223909,4
223910,5
223911,5
223912,1
223913,1
223914,5
223915,5
223916,1
223917,5
223918,1
223919,5
223920,1
223921,1
223922,5
223923,5
223924,5
223925,5
223926,5
223927,5
223928,1
223929,5
223930,5
223931,1
223932,5
223933,1
223934,3
223935,5
223936,5
223937,4
223938,4
223939,5
223940,1
223941,5
223942,5
223943,5
223944,5
223945,5
223946,1
223947,1
223948,5
223949,5
223950,5
223951,5
223952,2
223953,5
223954,1
223955,5
223956,5
223957,1
223958,4
223959,5
223960,5
223961,5
223962,1
223963,1
223964,1
223965,5
223966,1
223967,5
223968,1
223969,5
223970,5
223971,1
223972,4
223973,5
223974,1
223975,5
223976,1
223977,1
223978,3
223979,5
223980,1
223981,5
223982,5
223983,1
223984,1
223985,5
223986,4
223987,5
223988,1
223989,1
223990,3
223991,3
223992,5
223993,5
223994,1
223995,5
223996,5
223997,5
223998,5
223999,1
224000,1
224001,1
224002,1
224003,1
224004,5
224005,5
224006,1
224007,5
224008,1
224009,5
224010,1
224011,3
224012,1
224013,4
224014,4
224015,1
224016,5
224017,1
224018,5
224019,3
224020,1
224021,1
224022,5
224023,5
224024,5
224025,1
224026,5
224027,5
224028,5
224029,5
224030,5
224031,5
224032,5
224033,5
224034,1
224035,1
224036,2
224037,5
224038,5
224039,5
224040,5
224041,1
224042,5
224043,5
224044,5
224045,5
224046,1
224047,5
224048,5
224049,1
224050,5
224051,5
224052,4
224053,5
224054,5
224055,4
224056,1
224057,5
224058,5
224059,5
224060,1
224061,5
224062,5
224063,5
224064,1
224065,5
224066,5
224067,5
224068,5
224069,5
224070,5
224071,1
224072,5
224073,5
224074,1
224075,5
224076,5
224077,5
224078,5
224079,5
224080,5
224081,5
224082,1
224083,5
224084,5
224085,5
224086,5
224087,1
224088,5
224089,1
224090,2
224091,1
224092,5
224093,4
224094,5
224095,5
224096,5
224097,1
224098,5
224099,5
224100,4
224101,5
224102,5
224103,1
224104,4
224105,5
224106,4
224107,5
224108,5
224109,1
224110,4
224111,1
224112,5
224113,5
224114,1
224115,1
224116,5
224117,1
224118,5
224119,1
224120,5
224121,1
224122,5
224123,5
224124,5
224125,1
224126,5
224127,5
224128,5
224129,1
224130,1
224131,1
224132,5
224133,1
224134,1
224135,1
224136,5
224137,5
224138,2
224139,1
224140,5
224141,5
224142,5
224143,5
224144,1
224145,4
224146,5
224147,1
224148,5
224149,1
224150,5
224151,5
224152,1
224153,3
224154,1
224155,5
224156,5
224157,5
224158,1
224159,5
224160,5
224161,5
224162,5
224163,1
224164,5
224165,5
224166,4
224167,5
224168,5
224169,3
224170,2
224171,3
224172,5
224173,5
224174,1
224175,5
224176,5
224177,5
224178,2
224179,5
224180,5
224181,4
224182,5
224183,3
224184,2
224185,5
224186,5
224187,1
224188,1
224189,1
224190,4
224191,5
224192,3
224193,5
224194,5
224195,5
224196,5
224197,5
224198,2
224199,1
224200,5
224201,1
224202,5
224203,5
224204,1
224205,1
224206,1
224207,5
224208,5
224209,5
224210,5
224211,1
224212,5
224213,5
224214,5
224215,5
224216,5
224217,5
224218,1
224219,5
224220,5
224221,5
224222,1
224223,5
224224,3
224225,1
224226,5
224227,1
224228,5
224229,5
224230,1
224231,5
224232,1
224233,5
224234,3
224235,1
224236,5
224237,1
224238,5
224239,5
224240,1
224241,1
224242,5
224243,5
224244,5
224245,5
224246,5
224247,5
224248,1
224249,5
224250,5
224251,1
224252,1
224253,4
224254,5
224255,3
224256,5
224257,5
224258,5
224259,5
224260,5
224261,5
224262,3
224263,2
224264,3
224265,5
224266,5
224267,1
224268,5
224269,5
224270,5
224271,2
224272,1
224273,5
224274,2
224275,5
224276,5
224277,4
224278,5
224279,3
224280,2
224281,5
224282,5
224283,1
224284,1
224285,5
224286,5
224287,1
224288,1
224289,1
224290,5
224291,5
224292,5
224293,5
224294,1
224295,1
224296,4
224297,5
224298,3
224299,5
224300,5
224301,5
224302,5
224303,5
224304,1
224305,1
224306,5
224307,5
224308,5
224309,5
224310,1
224311,5
224312,5
224313,5
224314,5
224315,1
224316,5
224317,5
224318,5
224319,5
224320,1
224321,5
224322,5
224323,5
224324,1
224325,1
224326,5
224327,5
224328,5
224329,5
224330,4
224331,5
224332,5
224333,5
224334,1
224335,5
224336,5
224337,1
224338,5
224339,1
224340,1
224341,5
224342,1
224343,5
224344,5
224345,3
224346,5
224347,3
224348,5
224349,5
224350,1
224351,5
224352,1
224353,1
224354,5
224355,5
224356,1
224357,5
224358,1
224359,5
224360,5
224361,5
224362,5
224363,5
224364,1
224365,5
224366,5
224367,1
224368,1
224369,3
224370,5
224371,5
224372,5
224373,1
224374,4
224375,1
224376,5
224377,5
224378,1
224379,5
224380,5
224381,1
224382,5
224383,3
224384,1
224385,5
224386,1
224387,1
224388,1
224389,5
224390,1
224391,5
224392,5
224393,5
224394,5
224395,1
224396,5
224397,5
224398,5
224399,2
224400,1
224401,5
224402,4
224403,5
224404,4
224405,5
224406,5
224407,5
224408,4
224409,2
224410,2
224411,3
224412,5
224413,1
224414,1
224415,5
224416,5
224417,3
224418,3
224419,1
224420,5
224421,1
224422,1
224423,5
224424,5
224425,4
224426,5
224427,4
224428,1
224429,5
224430,5
224431,2
224432,5
224433,1
224434,2
224435,4
224436,1
224437,5
224438,5
224439,5
224440,5
224441,5
224442,5
224443,5
224444,1
224445,1
224446,5
224447,5
224448,1
224449,5
224450,1
224451,1
224452,1
224453,5
224454,1
224455,5
224456,5
224457,1
224458,5
224459,5
224460,5
224461,1
224462,1
224463,1
224464,5
224465,5
224466,1
224467,5
224468,1
224469,1
224470,1
224471,5
224472,5
224473,1
224474,5
224475,5
224476,1
224477,5
224478,5
224479,5
224480,5
224481,5
224482,5
224483,5
224484,1
224485,5
224486,5
224487,5
224488,5
224489,5
224490,1
224491,1
224492,5
224493,1
224494,1
224495,5
224496,5
224497,5
224498,5
224499,5
224500,1
224501,5
224502,5
224503,5
224504,5
224505,1
224506,5
224507,4
224508,5
224509,5
224510,1
224511,5
224512,1
224513,1
224514,1
224515,5
224516,1
224517,4
224518,5
224519,5
224520,5
224521,1
224522,5
224523,5
224524,1
224525,5
224526,3
224527,5
224528,4
224529,1
224530,5
224531,4
224532,5
224533,5
224534,5
224535,1
224536,4
224537,5
224538,5
224539,2
224540,5
224541,5
224542,1
224543,2
224544,3
224545,1
224546,5
224547,1
224548,5
224549,5
224550,5
224551,1
224552,1
224553,4
224554,5
224555,5
224556,1
224557,1
224558,4
224559,5
224560,1
224561,1
224562,1
224563,4
224564,5
224565,5
224566,5
224567,3
224568,5
224569,5
224570,1
224571,4
224572,1
224573,5
224574,5
224575,5
224576,5
224577,5
224578,1
224579,5
224580,4
224581,5
224582,5
224583,4
224584,1
224585,1
224586,5
224587,5
224588,5
224589,5
224590,1
224591,3
224592,1
224593,1
224594,5
224595,1
224596,5
224597,3
224598,1
224599,5
224600,5
224601,4
224602,5
224603,2
224604,1
224605,1
224606,5
224607,5
224608,5
224609,1
224610,1
224611,5
224612,4
224613,1
224614,5
224615,5
224616,5
224617,1
224618,5
224619,5
224620,1
224621,1
224622,4
224623,5
224624,5
224625,5
224626,1
224627,5
224628,1
224629,5
224630,5
224631,5
224632,5
224633,1
224634,5
224635,5
224636,5
224637,1
224638,5
224639,5
224640,5
224641,1
224642,5
224643,1
224644,1
224645,4
224646,5
224647,5
224648,3
224649,5
224650,1
224651,5
224652,5
224653,5
224654,5
224655,5
224656,5
224657,1
224658,1
224659,1
224660,5
224661,5
224662,5
224663,1
224664,5
224665,1
224666,5
224667,5
224668,5
224669,1
224670,5
224671,1
224672,1
224673,1
224674,1
224675,1
224676,5
224677,5
224678,5
224679,5
224680,5
224681,5
224682,5
224683,5
224684,1
224685,1
224686,5
224687,1
224688,1
224689,5
224690,5
224691,1
224692,5
224693,1
224694,1
224695,1
224696,5
224697,1
224698,5
224699,5
224700,5
224701,4
224702,1
224703,5
224704,5
224705,1
224706,5
224707,5
224708,1
224709,1
224710,5
224711,1
224712,5
224713,5
224714,4
224715,5
224716,1
224717,5
224718,4
224719,1
224720,5
224721,5
224722,1
224723,5
224724,5
224725,5
224726,1
224727,1
224728,5
224729,5
224730,1
224731,5
224732,5
224733,5
224734,1
224735,1
224736,5
224737,5
224738,5
224739,1
224740,5
224741,5
224742,5
224743,5
224744,5
224745,5
224746,5
224747,1
224748,5
224749,5
224750,5
224751,5
224752,5
224753,5
224754,5
224755,2
224756,5
224757,5
224758,1
224759,5
224760,5
224761,5
224762,5
224763,5
224764,4
224765,5
224766,1
224767,5
224768,1
224769,5
224770,5
224771,5
224772,5
224773,5
224774,5
224775,5
224776,5
224777,1
224778,5
224779,5
224780,5
224781,5
224782,5
224783,5
224784,5
224785,5
224786,5
224787,5
224788,1
224789,5
224790,5
224791,5
224792,5
224793,5
224794,5
224795,5
224796,5
224797,2
224798,5
224799,5
224800,1
224801,5
224802,5
224803,5
224804,5
224805,5
224806,4
224807,5
224808,1
224809,5
224810,1
224811,5
224812,5
224813,5
224814,5
224815,5
224816,5
224817,5
224818,5
224819,1
224820,5
224821,5
224822,5
224823,5
224824,5
224825,5
224826,5
224827,5
224828,5
224829,1
224830,5
224831,5
224832,5
224833,5
224834,5
224835,5
224836,5
224837,5
224838,5
224839,1
224840,5
224841,5
224842,5
224843,5
224844,5
224845,5
224846,4
224847,5
224848,1
224849,5
224850,1
224851,5
224852,5
224853,5
224854,5
224855,5
224856,5
224857,5
224858,5
224859,5
224860,1
224861,5
224862,5
224863,5
224864,5
224865,5
224866,5
224867,5
224868,5
224869,2
224870,5
224871,5
224872,1
224873,5
224874,5
224875,5
224876,5
224877,5
224878,4
224879,5
224880,1
224881,5
224882,1
224883,5
224884,5
224885,5
224886,5
224887,5
224888,5
224889,5
224890,5
224891,5
224892,5
224893,1
224894,5
224895,5
224896,5
224897,5
224898,5
224899,5
224900,5
224901,5
224902,5
224903,1
224904,5
224905,5
224906,5
224907,5
224908,5
224909,5
224910,5
224911,5
224912,5
224913,5
224914,1
224915,5
224916,5
224917,5
224918,5
224919,5
224920,5
224921,5
224922,5
224923,2
224924,5
224925,5
224926,1
224927,5
224928,5
224929,5
224930,5
224931,5
224932,5
224933,5
224934,5
224935,1
224936,5
224937,5
224938,5
224939,5
224940,5
224941,5
224942,5
224943,5
224944,5
224945,1
224946,5
224947,5
224948,5
224949,5
224950,5
224951,5
224952,4
224953,5
224954,1
224955,5
224956,1
224957,5
224958,5
224959,5
224960,5
224961,5
224962,5
224963,5
224964,1
224965,5
224966,5
224967,5
224968,5
224969,5
224970,5
224971,5
224972,5
224973,5
224974,5
224975,1
224976,4
224977,5
224978,5
224979,3
224980,5
224981,4
224982,5
224983,3
224984,1
224985,5
224986,5
224987,5
224988,5
224989,5
224990,5
224991,5
224992,1
224993,5
224994,2
224995,5
224996,5
224997,4
224998,5
224999,5
225000,1
225001,5
225002,1
225003,5
225004,5
225005,1
225006,5
225007,5
225008,5
225009,5
225010,4
225011,5
225012,5
225013,5
225014,5
225015,5
225016,5
225017,5
225018,4
225019,3
225020,5
225021,4
225022,5
225023,4
225024,5
225025,5
225026,1
225027,5
225028,1
225029,5
225030,5
225031,1
225032,5
225033,5
225034,5
225035,5
225036,4
225037,5
225038,5
225039,5
225040,5
225041,5
225042,5
225043,5
225044,4
225045,3
225046,5
225047,4
225048,5
225049,4
225050,5
225051,5
225052,5
225053,5
225054,5
225055,5
225056,5
225057,1
225058,4
225059,5
225060,5
225061,3
225062,5
225063,4
225064,5
225065,3
225066,1
225067,5
225068,5
225069,5
225070,5
225071,5
225072,5
225073,5
225074,1
225075,5
225076,2
225077,5
225078,5
225079,4
225080,5
225081,5
225082,1
225083,5
225084,1
225085,5
225086,5
225087,1
225088,5
225089,5
225090,5
225091,5
225092,4
225093,5
225094,5
225095,5
225096,5
225097,5
225098,5
225099,1
225100,1
225101,5
225102,5
225103,5
225104,1
225105,1
225106,5
225107,5
225108,1
225109,5
225110,1
225111,5
225112,1
225113,1
225114,1
225115,4
225116,1
225117,5
225118,5
225119,5
225120,5
225121,5
225122,5
225123,5
225124,5
225125,5
225126,1
225127,5
225128,1
225129,5
225130,1
225131,1
225132,1
225133,4
225134,1
225135,5
225136,1
225137,5
225138,5
225139,1
225140,1
225141,5
225142,5
225143,1
225144,5
225145,5
225146,5
225147,5
225148,5
225149,5
225150,5
225151,5
225152,5
225153,5
225154,4
225155,1
225156,5
225157,5
225158,1
225159,5
225160,1
225161,5
225162,5
225163,5
225164,5
225165,5
225166,5
225167,4
225168,5
225169,1
225170,1
225171,1
225172,1
225173,5
225174,5
225175,5
225176,3
225177,5
225178,5
225179,5
225180,5
225181,2
225182,1
225183,1
225184,5
225185,1
225186,1
225187,5
225188,5
225189,5
225190,5
225191,1
225192,5
225193,5
225194,5
225195,1
225196,5
225197,2
225198,5
225199,1
225200,5
225201,5
225202,5
225203,1
225204,1
225205,5
225206,1
225207,5
225208,5
225209,1
225210,4
225211,4
225212,1
225213,1
225214,5
225215,1
225216,1
225217,4
225218,5
225219,5
225220,5
225221,5
225222,5
225223,5
225224,5
225225,5
225226,1
225227,3
225228,1
225229,1
225230,1
225231,1
225232,2
225233,1
225234,5
225235,5
225236,1
225237,5
225238,1
225239,4
225240,5
225241,5
225242,5
225243,5
225244,5
225245,1
225246,5
225247,5
225248,1
225249,5
225250,5
225251,1
225252,5
225253,4
225254,5
225255,1
225256,5
225257,5
225258,1
225259,5
225260,1
225261,1
225262,5
225263,5
225264,5
225265,1
225266,5
225267,5
225268,5
225269,5
225270,5
225271,5
225272,1
225273,4
225274,2
225275,5
225276,5
225277,4
225278,5
225279,1
225280,5
225281,5
225282,5
225283,5
225284,5
225285,5
225286,5
225287,5
225288,1
225289,5
225290,4
225291,5
225292,4
225293,5
225294,1
225295,1
225296,1
225297,1
225298,5
225299,1
225300,1
225301,5
225302,5
225303,5
225304,5
225305,5
225306,5
225307,1
225308,5
225309,5
225310,5
225311,5
225312,5
225313,5
225314,5
225315,5
225316,5
225317,5
225318,1
225319,5
225320,4
225321,5
225322,1
225323,4
225324,2
225325,5
225326,5
225327,4
225328,5
225329,1
225330,5
225331,1
225332,5
225333,4
225334,5
225335,1
225336,5
225337,5
225338,1
225339,5
225340,1
225341,5
225342,5
225343,5
225344,5
225345,5
225346,5
225347,1
225348,5
225349,5
225350,5
225351,5
225352,5
225353,5
225354,5
225355,5
225356,1
225357,3
225358,1
225359,1
225360,1
225361,5
225362,5
225363,5
225364,5
225365,5
225366,4
225367,1
225368,5
225369,5
225370,1
225371,5
225372,1
225373,5
225374,5
225375,5
225376,5
225377,5
225378,5
225379,4
225380,5
225381,1
225382,1
225383,5
225384,4
225385,5
225386,1
225387,1
225388,1
225389,1
225390,5
225391,1
225392,1
225393,1
225394,2
225395,1
225396,5
225397,5
225398,1
225399,5
225400,1
225401,4
225402,5
225403,1
225404,5
225405,5
225406,5
225407,1
225408,5
225409,5
225410,5
225411,5
225412,5
225413,1
225414,1
225415,5
225416,5
225417,5
225418,3
225419,5
225420,5
225421,5
225422,5
225423,1
225424,5
225425,5
225426,5
225427,1
225428,5
225429,2
225430,5
225431,1
225432,5
225433,5
225434,5
225435,5
225436,5
225437,1
225438,5
225439,5
225440,1
225441,5
225442,5
225443,4
225444,1
225445,1
225446,5
225447,1
225448,1
225449,4
225450,5
225451,5
225452,5
225453,2
225454,1
225455,1
225456,5
225457,1
225458,1
225459,5
225460,5
225461,5
225462,5
225463,5
225464,5
225465,1
225466,1
225467,5
225468,1
225469,5
225470,5
225471,1
225472,4
225473,1
225474,5
225475,4
225476,5
225477,1
225478,5
225479,5
225480,1
225481,5
225482,1
225483,5
225484,5
225485,5
225486,5
225487,5
225488,1
225489,3
225490,1
225491,1
225492,1
225493,5
225494,1
225495,5
225496,1
